code_1,code_3,code_7,code_8,code_10,code_11,code_12,code_13,code_14,code_15,code_16,code_17,code_18,code_19,code_20
516.9293158981462,3361.2167514168173,1527.0594182197385,582.2153266689502,-185.96395551500004,-468.6032000000001,-779.7238683000002,-434.98744967758273,-173.08221315841902,0,-355.9405542602001,-1050.9015413376815,-786.1910722657877,-3998.9728559244954,0
392.16336278703716,2238.1138812859595,1642.5396337769562,873.6754352425127,-347.4077687500001,-1194.2699762500004,-656.6170329875004,-415.9595400728692,-388.70577791348603,-152.09676347265383,-632.1132268285527,-1894.4695706253524,-567.1027589169668,-4376.260584906755,0
372.09930723029737,2567.8340562313742,888.97179368193,1303.0721375189185,-193.18374790000007,-621.5741837500001,-585.2651930612502,-426.3257051140351,-489.88595244186547,0,-382.12835578710684,-1259.2075035441308,-1100.1902987003177,-2304.5365946127986,-55.14339673960002
629.0132016810039,1637.32301806381,777.1036970925381,654.3598641549452,-405.38697972500006,-471.5497150000001,-352.65194932500015,-410.8585047292611,-269.74959230397167,-27.4435464526745,-240.45842697429055,-744.8382088015136,-774.6046323145563,-3006.060475216654,0
452.1671780439116,1253.4174104771712,1089.6849480057358,1707.0572147537355,-373.2803457825001,-669.55286125,-408.34375725000007,-312.91966108492863,-78.14840784895232,-48.60483528365243,-396.3494865287474,-1004.6514418258035,-363.6585153393102,-4344.924712395146,-114.2598515364226
565.5023538222151,2236.0112428273846,1006.5510674552227,1476.4149729105404,-355.4675641075001,-569.93665625,-595.0427301000001,-348.82995500636275,-364.6008464783867,-204.10724367754182,-967.896803567874,-1119.7290528577664,-207.18540649998755,-4615.7123229650015,0
484.8744596019868,2277.2714021733123,1371.8887775292242,1614.1766389710006,-451.78978651625005,-652.3294375000003,-913.9619963500003,-326.2042043200592,-752.5636641764074,0,-568.5013483844502,-1401.180456762172,-516.854555236001,-3159.7418032199757,-186.80578901986553
475.6526326302217,1786.8795706565782,1319.4920023234215,733.9690691853002,-458.9664160900001,-446.49800000000005,-356.95573501250016,-241.1915369910358,-102.98254097700845,-144.24394144553315,-399.3943107050002,-752.2585277543409,-977.7396399577294,-2113.335285703214,0
547.5322353910686,1074.2782572569865,899.8889165678222,860.1437091973703,-152.47147045,-463.85535625,-506.73533121250006,-306.1965345966622,-33.02045402068408,-187.97176094392114,-618.7842681086311,-861.796381999078,-761.0563694249752,-1594.3334582336859,0
572.3045274085177,2149.9682716345947,1632.8762440544626,1451.3876811432283,-312.85148180000004,-582.5854612500001,-255.69806470000003,-339.0442428936124,-279.02283647478043,-88.94354211770411,-445.88275122852514,-498.80429852500004,-470.9444091237562,-2080.698217476958,0
601.184730763377,2091.14560134828,827.0937369961842,1543.9612285251053,-498.9877504750001,-914.6326475000001,-875.8451997750002,-274.94381459397266,-527.6021901947412,-6.943547897664632,-412.2970873290751,-833.6441309801829,-390.79493074916104,-3885.6753796981675,0
634.1081856780834,3006.134908399569,1211.0045319429516,1554.4375338845766,-553.8689068900001,-911.3667225000003,-825.6581675875001,-495.8063971649767,-283.7420096952365,-19.838708279041807,-471.06285472263,-918.0863090297293,-854.2686093008829,-4680.769137165089,-13.785849184900005
718.9615744651613,4519.233902831963,1025.9494011841573,1310.446119254256,-417.83457755000006,-799.3480300000002,-668.9557420000002,-562.1182655157897,-233.3720587911847,-354.6499750016708,-572.1870058853839,-1528.9433476275008,-1168.4991814114974,-4103.718165195442,0
274.2243301251832,2869.009549297295,1166.3675435685473,1863.1913941125554,-557.4036162500001,-491.33982625000004,-450.4526676000001,-219.59615948963994,-200.59925817565573,-128.12581758165663,-360.9996019671351,-962.9743106606239,-871.9520886249958,-9165.742709851882,0
564.2394765477635,2345.904195712081,830.7622027562709,1932.466519237908,-351.8558114500001,-756.3440787500002,-755.4295246875002,-270.07253088484754,-393.47998522397666,-188.53385767849397,-330.09205812050004,-1236.1318614125,-526.6359032929178,-3507.1085327090573,0
373.30152999637795,2752.046334147789,1366.6714922698775,1985.8133912199023,-94.67971500000002,-579.93173875,-605.4251177162502,-359.57243658644984,-135.4856745513685,-175.01047153494716,-656.6029666950002,-1216.9000392689986,-551.2841788423566,-3799.3319640222026,0
723.2007256098913,2226.897423046774,1702.899468768136,1645.8955274565542,-597.4860879487501,-644.3182037500002,-783.1858185125002,-270.64612207424614,-334.703577067159,-152.09676347265383,-482.08121540816535,-1455.5050037769004,-720.5757323953503,-4535.544993200414,0
558.6890940384836,2134.925584460385,1485.8576003221067,2540.6510351489196,-168.47419875000003,-702.9107150000001,-642.5518472262502,-166.22236541242307,-216.0500789528342,-194.8987765846866,-393.0197525540001,-984.5483657750002,-609.5673207656718,-7036.6328195579545,-55.14339673960002
291.17775607787416,2363.6932552486296,1148.7699906521825,1570.3588569369128,-341.8847215637501,-407.76742500000006,-487.45344310000013,-343.16516066087195,-212.73427502825717,-132.25805519361205,-318.94172427566707,-702.9574076826759,-449.85945323916286,-2448.125562877505,0
408.326122063297,3285.0370921070003,1141.0064787301822,1233.078212165732,-298.19515474125006,-790.1341500000001,-676.1646812050001,-313.7826917744578,-261.66095692115493,-129.31531346555417,-218.44032588300007,-1203.7829587875,-734.1494915927902,-3864.9854431897056,-88.29836402928454
872.4551462187868,2828.8047284482204,1133.816882780221,901.4852484543753,-402.7535841225001,-992.7913450000003,-785.0333582000003,-407.54521859932584,-156.02164524773227,-87.63749382266718,-441.51477460511853,-1252.0194985504324,-1242.6415938023201,-7489.287414943639,0
631.6284439094095,4277.29868639463,2125.810185737698,1034.9772752164952,-567.7534086250001,-1330.1871700000002,-1103.0915103000002,-314.97542597845654,-188.29913905295095,-76.37902687431095,-268.3439778440693,-1305.038405597022,-1063.5484870797156,-5306.1446761004645,-27.57169836980001
327.70506493872927,3067.2452688287203,1271.4246111910727,847.3872304050891,-229.17549897125002,-786.0405475000001,-718.3034378000001,-549.0919762960493,-521.0490059238862,-115.06450801844248,-79.99994650050002,-913.2632805120248,-622.3813841025836,-4222.683106942591,-27.57169836980001
570.2057204725971,2905.4548176229773,874.4445391752698,1190.5672315820957,-532.0907159750001,-510.0506612500001,-622.3563284250001,-306.8811553185874,-236.3851752205721,-303.6810269814325,-785.9079212352777,-956.6878752631893,-625.0769132917987,-4121.727653924367,0
654.4723081281085,2973.8057069554975,2077.3974158025926,1889.7500911914049,-323.94454225000004,-503.0796225000001,-408.74361125,-157.26619284325523,-240.2375615229853,-128.95160381377173,-707.1630010244113,-808.91749445,-263.47143804702836,-4974.172706879727,0
497.140638899132,3524.250800400994,946.7301557907059,608.1116971852651,-141.462633,-567.033025,-575.4777310750002,-141.35688546731922,-86.84379407439913,-41.6612873859878,-188.9463950985001,-1182.69372100262,-408.90949582288016,-3691.277447237597,0
436.81466678593824,2752.893694421956,2035.4305226987312,1120.138974175137,-252.99023199125006,-679.0082000000002,-713.3081189000001,-223.6245509452763,-11.557158907239428,-146.50886064072375,-318.5461084309076,-1247.9487379723823,-878.0485013301136,-2823.0874535075736,0
525.5658564779119,2293.4587993846744,1554.3947346168457,1458.4509671239239,-346.62506115,-552.6821787500002,-787.2114914625002,-159.4693244673297,-181.69504824881415,-67.45160814874214,-300.38067491619256,-1654.7394072416996,-991.647837133251,-2605.4581009239146,0
525.7241800533884,2920.351065202237,1131.8809506044195,1187.8766431197546,-285.5428816500001,-676.5239,-628.2266849625001,-492.04827400336603,-577.2291808833274,-347.93787870059487,-784.2727644895002,-1372.4089466326368,-583.8042017320828,-4407.438483667143,0
533.79495835206,3146.417975035891,1064.3341856738182,797.3252881216741,-270.70044397500004,-640.1732675000001,-554.5189552500001,-460.4717353402806,-707.298125123053,-592.5822162949789,-283.7934808886378,-1347.935247851191,-1846.176025472043,-4161.309226470464,0
423.97186747943414,3556.0068517446234,851.1180609585213,1560.1440023702007,-387.49993945000006,-842.9998850000002,-651.2939766125003,-291.32345481353104,-140.88727048825206,-347.52457227811493,-373.5701995934736,-1386.4377831236702,-852.7280337207383,-5357.045147092604,0
326.7762662642546,4467.659106397411,1069.1426690982971,1533.5497380210027,-309.15711645000005,-820.6481562500002,-662.0047086250001,-862.8246125658192,-259.0179447472493,-466.6890800075595,-512.2788736466571,-1949.0981238320944,-1035.3753649758023,-3720.0999596892,0
388.0583051796469,3968.2706999891384,949.3857559763188,1612.5881509808205,-221.53196845000002,-744.2105125000002,-669.4595580400002,-317.3276300742624,-189.33102824109733,-33.72580407437107,-222.6628098115454,-1419.7863120288307,-789.1175062273753,-3709.7920761680716,-105.66853400225855
391.09089836001147,2557.252679895988,1074.777615997049,1106.7339943792929,-199.60711680000003,-456.33802499999996,-531.4046807550001,-311.92155431164826,-155.20989241972376,-27.112901314690465,-1304.9701003010405,-1458.825256652597,-499.6736833689778,-4007.1424675949743,0
428.2034642637062,2110.878574081742,1246.4510201126513,1406.975426528003,-174.17354630000005,-617.3908,-476.2225438750001,-463.2319561599289,-262.3530106033385,-162.3467627501588,-611.2483599829824,-1545.095434668958,-1247.6573102963957,-2367.949188671656,0
434.521595095635,2006.8929761255724,1163.367848410002,2448.4524629725465,-380.4732194250001,-780.74260875,-997.4443713000001,-342.43859984043684,-283.9759045778831,-41.6612873859878,-774.942891879854,-1572.8670624719007,-814.1971472445202,-3455.2354774456458,0
724.055675111585,3040.322702960167,1301.3060251859351,1255.3058886228903,-523.4117421000002,-1224.17854,-879.26323745,-607.1713516336728,-466.79915167240387,-56.27580248488193,-495.94965120914435,-1911.4726739891535,-1376.7519996370113,-4305.38400456111,0
751.035070251429,2773.1267383115305,1547.1269709333776,1554.2265573120008,-211.13576445,-660.8983712500001,-454.06313501250014,-392.4025994681998,-170.81480864899873,-295.1173179076461,-216.74998416597782,-1295.5248179250002,-946.3532034213479,-6288.734723942906,0
400.87495287920626,2890.8643776992167,1968.674303950276,1259.6146538493379,-442.4327388000001,-556.1329475,-582.5230157500002,-388.76244459128463,-222.33772373927277,-290.190705351684,-149.35191113210783,-1339.8042970684216,-763.8420898371904,-3372.5044733332056,0
479.32606099877887,2208.7980547075217,1143.1245852203178,1244.5628796029425,-308.03395512500003,-813.5406500000003,-778.8706084250001,-331.70344239768593,-61.66569788362751,-274.46852904054344,-432.712775876407,-1330.9194426103395,-1517.1035404249699,-3696.519454400468,0
613.5903785690294,2589.8498711950533,1677.9986801862403,947.7474600458966,-335.1337029625001,-757.9250737500001,-758.0956940375003,-401.48777234704636,-280.38355435088283,-29.162901170191457,-293.30956720325,-1403.6971588828144,-1056.3816548100717,-3910.465980395982,-434.25424932435016
654.3301844896537,2119.8262731084956,1608.1924855264817,1300.2720848256106,-188.69110260000005,-725.7918362500002,-811.3443226200003,-898.6562745193296,-236.96303316593412,-135.92821622523476,-487.14142809848767,-953.4061654000003,-879.3126682940689,-3095.265694387581,-159.22655808559506
624.6824760041313,1694.3212394830898,625.2431405961321,929.0130804126902,-334.4421697500001,-463.99795000000006,-538.1028064750001,-430.2953032332347,-150.77001720619262,-316.7580421887008,-322.80335063338026,-722.8889063500001,-678.1551944579935,-3588.4634469427456,0
699.3114291558761,2356.8236360387414,1514.6621664355341,1122.7712984116854,-161.49389035000002,-469.6404375000001,-356.6076478250001,-411.63867144827736,-234.83115010322368,-13.225805519361204,-77.28599299807293,-829.728942429585,-395.5478266129001,-3083.65477697832,0
607.9092514624011,2153.0649324982423,1673.16151480906,2043.0173453885657,-342.3609923750001,-753.0270312500003,-326.91706027500004,-385.573959711131,-339.3814747200893,-194.81611530019055,-122.81230000000002,-1471.4912188260012,-575.4001359789802,-4804.914371664525,0
463.13783705900977,1723.9042893642268,736.9809545018113,2139.7651085610805,-387.72364348250005,-748.780695,-742.2657597875003,-336.0562204784664,-193.69247987632934,-55.54838318131706,-448.4420946250212,-1699.731667858312,-610.6733520184215,-4602.584257568737,0
343.37709465685685,1567.998559942603,424.23961648828924,1418.6164363508349,-465.4849288212501,-575.3985250000001,-513.0726601000001,-407.48706580533485,-477.17582934840374,-20.8306436929939,-343.2422018498214,-1463.9382174462503,-897.9556303310997,-2693.0752646867804,0
416.5098808029883,701.3051689367934,1023.1731683301277,843.6474339220788,-210.15012385500006,-351.9467250000001,-303.39065055000003,-294.5894044099406,-96.0344871101562,-177.88708423540822,-290.5991497240001,-829.2652790825002,-582.7455929976693,-3344.149388459575,0
489.43604070431866,1289.8887412426498,792.1787720937076,1011.5718500303004,-205.77150883250002,-408.1603500000001,-889.1267788000001,-327.507136851523,-332.07845097251453,-94.23386432544858,-276.70183440915935,-1776.0532441439173,-680.3446345671988,-4601.597574848311,0
581.4643426109632,1838.4138323914772,809.806245299796,853.3513118133772,-341.11458960000004,-732.4371275000001,-710.8136725625002,-195.2705594758331,-220.13636013789383,-147.0048283476998,-140.23002592300003,-1388.6528547580347,-196.16100501552512,-7210.863623224428,0
731.3315215751712,1547.5820439414192,700.3598081293363,2004.8454156588007,-526.5710288537501,-811.2430950000002,-743.0751071250003,-617.4811551434952,-140.96982162330377,-274.5346580681402,-122.26999863811841,-1422.2461107719728,-779.4522000081107,-5587.712745046501,-136.7900885371703
887.9124038857115,1362.5511002495634,1237.8505530457537,1093.5418506841925,-274.11255100625004,-1113.9567400000003,-888.2581673875,-793.8768285301471,-93.1314388608377,-480.12401857669545,-330.0636262706185,-1412.3987974803572,-1473.2000674941828,-8264.424989217769,0
677.589493887898,1283.2481125361344,727.3623861892402,1140.5443200829573,-254.13149385000006,-736.1555500000003,-445.3570281875002,-324.7715914286919,-99.06136206205223,-28.46854638042499,-691.0028440190972,-1784.0445683130413,-308.4539938638944,-4876.791431094664,0
467.2567919243342,1159.161521387563,836.388374224931,1104.299097212695,-190.73321410000003,-680.88241,-719.7843256500003,-267.8809954163579,-90.84752412440706,-70.47701116129602,-345.23336478315264,-1251.9431803127122,-1046.2299372530106,-2820.089541846587,0
410.5983740479288,1943.3487983808425,784.7580674125066,989.5297496202953,-223.54679197125006,-423.84545125000005,-793.8719166625002,-103.27420658284937,-307.8331826078273,-128.6209586757877,-137.36734261250004,-1211.4181807319133,-750.5639310597728,-4265.354101837386,0
371.7450616229356,1736.5197819722707,1069.1988083671197,992.4896032935198,-180.88466727500006,-494.3803475,-590.8272336037502,-396.68615814045165,-408.95832304617227,-72.56007553059541,-83.73371175000003,-1670.0234595980971,-837.4010356471296,-4569.9872332401865,-124.07264266410004
798.1130038956137,1326.9629263352665,1130.2880931267978,1061.3757705974576,-474.0947493750001,-680.2653487500002,-610.2775245125,-306.9303055641535,-281.3067512112111,-145.219344602586,-278.6138402450001,-1110.0519904093728,-475.931792155594,-3049.1834678555697,0
394.7368196753478,2649.5406164929127,1187.462441578802,1815.9966465355942,-287.37149967500005,-477.14784000000003,-429.2746861000001,-467.95610662314306,-390.19169834441686,-291.6290117019147,-390.41818681620765,-1293.1762572265163,-641.7772765731256,-3987.9162141141996,-50.782156238410046
271.20160895467626,1505.9042823222646,172.65168931383445,440.4267948583069,-300.181108175,-459.30080625000005,-312.76055071625007,-517.186961486247,-130.47206894922797,-141.99555450724174,-675.8925849135527,-1370.2104048750002,-922.1569396130823,-2449.646227914474,0
513.6462535975827,1823.2789599580515,780.5898772930003,1095.1428646150202,-175.36168390000003,-719.2857587500001,-285.86312186250007,-302.2971855049329,-229.09315829100444,-111.12983087643252,-536.456887483929,-1285.8661420369917,-807.365651468461,-4207.446048520262,0
618.8810283029865,1868.9120326573475,1384.764947300903,2344.0261194980503,-266.28205727500006,-761.2759212500001,-780.744210025,-554.3981580377035,-281.15884709424347,-39.677416558083614,-530.5024071629545,-1703.2702177686215,-472.2872863256147,-4905.940669583811,0
505.41148726835115,2404.8312052614124,869.2863516497324,1080.12578185161,-268.13852227500007,-827.3018975,-760.8846756875001,-365.67334649536474,-189.59244016876107,-106.6165247429505,-467.9378201047013,-1664.0304326820017,-805.5840504941614,-3491.6241764355677,0
635.1064147533276,1576.2279984628667,927.1735004034745,1241.2597667579205,-311.50740114,-663.8024250000001,-515.4703560500002,-484.66938166060606,-195.04150300829943,-217.2338556555078,-164.638318643175,-1099.3333694527207,-529.3094728687724,-5931.260653575091,0
738.4724184834797,1102.467143816892,514.8767552787901,1294.5947957927401,-326.76568697500005,-576.7513700000002,-297.59919377500006,-416.1285831049455,-219.64105332758356,-418.4479543756893,-260.088929003056,-1059.2500528430978,-418.42703401014757,-5911.07943948967,0
607.5690570647139,1242.4103232101545,1071.8879672409457,1317.1309415460662,-314.94000492500004,-432.72872500000017,-798.9448281500001,-499.26713931544776,-504.6667331728742,-374.62094133590614,-374.1889880548331,-897.2239001838119,-1450.8653702062634,-6159.00329407732,0
846.1517245465124,1738.1679184841441,948.2469666985546,1666.9481046387004,-385.5413688750001,-892.30500125,-873.0048083250001,-370.1305956671993,-236.42645078809798,-115.41664509039549,-302.33843742828685,-1506.845774330441,-1187.391097044497,-2324.885916367585,0
607.4186877871413,4300.83141166576,1457.8343644743843,1337.1394629223691,-449.1631065000001,-749.41507875,-447.97000267500016,-358.60741250256405,-51.7595616774223,-878.8547767615514,-267.6488218243539,-1390.9350390530008,-557.8868052644707,-5349.7729603659955,0
490.61880906078187,1501.5518252001837,385.02224334428774,417.4538956639091,-698.9962018,-465.8487112500001,-355.04179100000005,-304.768447048513,-137.58522508618364,-59.51612483712542,-151.47327680669133,-502.16450017500006,-720.7225755426588,-1192.9539281011425,0
266.70414397860344,2054.4274975300636,816.1509522420087,1202.9617022984278,-291.0608309137501,-671.2963075,-834.8344598750002,-244.92944980565613,-370.5582867246184,-39.677416558083614,-339.00924644405006,-932.2150815412501,-477.6279773223418,-2560.2869774017618,0
551.6122713167191,2097.1950134370804,860.725816040053,1092.124339686052,-71.92873642500001,-820.7104750000001,-951.0934384250002,-337.332202124049,-83.92698730257203,-125.64515243393144,-257.6489244618994,-1097.1483917909793,-254.31588036720456,-3912.1432564458996,0
735.6894873655739,1084.982448619641,560.9465477543349,1180.9725733325001,-357.04952435000007,-872.4982012500002,-2288.226635175001,-235.7112265698167,-205.60736036879285,0,-281.0612008009306,-1125.757092899107,-552.4122324631595,-4658.304280550497,-55.14339673960002
900.3433374596603,1907.8394758301117,1204.2750841722902,1201.5301722976635,-496.5486935500001,-1387.4050775,-2933.074394087501,-362.7115662007154,-196.01767018028585,-28.46854638042499,-196.124105534723,-914.0233633056614,-588.721948238984,-3605.2843624105726,0
704.0006529158672,1470.9737392229517,947.4936947958663,1264.614201348193,-187.77704565000002,-599.5659475000001,-991.3604141837502,-442.06740083077034,-259.82213038787813,-211.35333187646182,-407.2292875230263,-1235.6616511357795,-695.5809273731893,-2861.1045512454025,0
284.86723386114215,1623.943005149246,526.5233609825975,856.5360741792402,-216.8722413,-584.5583250000001,-578.5234047125001,-552.842105453034,-433.14580561632346,-205.3306306880827,-276.00584665365176,-1480.397329930748,-824.8179444650211,-3343.338845989447,0
606.679064965646,1902.8684004464374,1085.253180008119,1249.29406830995,-163.63810742500002,-785.0104925,-827.2313788700001,-492.41805254091554,-379.4600507876945,-232.0467578371924,-549.8689221290786,-1687.3331165129703,-820.5259273892653,-2887.1172803121726,0
871.0330182398973,2231.9636883384514,1194.2832159611871,2054.479085014269,-368.05346857500007,-568.106175,-771.8802679737503,-653.4108888159899,-458.70914043733626,-605.9237476126343,-988.2510054163448,-1276.3475856724706,-1336.4273749299982,-7120.134473281065,0
532.3166165409103,2513.69319878276,1156.8253681613257,1269.8451845921568,-464.7567304250001,-494.63828375,-964.2925118612501,-842.9099732299737,-364.7686316603793,-319.55199360466594,-449.1042208607105,-2039.4504391795244,-672.9383838513719,-3346.073655175804,-96.50094429430004
541.2639258434914,2231.3043093141896,804.491648185828,1353.7239486287403,-296.88588280000005,-344.06836750000014,-645.3845272062501,-572.2878526349414,-163.94655421269644,-254.26611110971916,-419.8283025605639,-970.0587317736116,-687.1993961812544,-3697.804698265667,0
485.9483133364727,2955.294614776696,3284.283339806391,2703.8984547591826,-159.59101372500004,-500.9204362500001,-311.6283569750001,-603.7627871228581,-280.04096714041816,-1025.201621284664,-257.5266256030001,-939.142490260441,-1057.8772057513233,-4463.436015186702,0
400.67495545696414,2157.367263401263,2579.9032496980208,1680.7076031593906,-121.10649427500002,-267.1471725,-640.2733577500002,-388.172466302868,-219.3658828774112,-220.20966189736407,-226.62727941100007,-1199.1289826713355,-2499.0470433042296,-4891.559627848036,0
955.3021020005845,2263.094707489789,1672.156983979192,1582.164947062005,-244.82132187500002,-638.3983450000002,-437.57165660000004,-578.4815830889539,-164.01534682523953,-1121.2507274176437,-238.49855468057007,-1461.8225158939974,-2147.2601504886047,-5199.308894848965,0
456.46988101532924,3190.013841199102,1979.120955387832,1871.6727287236556,-572.9895681575001,-688.2913700000001,-867.9923528250001,-366.14829435475036,-172.3406287952045,-395.52267373356676,-224.67249379411845,-2408.02755375551,-3228.979171126716,-4722.491275049299,-96.50094429430004
