code_1,code_3,code_7,code_8,code_10,code_11,code_12,code_13,code_14,code_15,code_16,code_17,code_18,code_19,code_20
661.9981324857383,3726.491542009212,1261.1751583744176,1089.9256900361966,-334.7577688,-796.4520037500001,-626.6426205000001,-586.5378454515862,-878.866900805524,-690.2051932847637,-366.39933525572326,-1728.910341776051,-1866.6436356721401,-5475.094560712258,0
532.6709132518491,4393.007074331432,1060.8251777317314,1979.6885392000283,-468.64602460000015,-1046.8187437500003,-834.1464967875,-372.67227016564317,-163.45124740238617,-411.4052129366296,-444.38068035803286,-1853.51161095482,-1151.0687220688642,-6333.03665679752,0
491.09647055662583,5497.147719779331,1366.9900067773292,1932.6504156483522,-419.15266770000005,-1058.224765,-830.2304266750002,-992.798386627731,-339.6841622152788,-550.3918966882168,-683.9465818230863,-2396.691876957874,-1343.5962087179118,-4959.8617485384,0
447.9512672468662,4558.31260699089,1152.8495612130503,2079.8284974121207,-305.85260875000006,-890.0496962500001,-831.3037847562501,-392.15264079165297,-238.04995644411497,-47.28225473171631,-290.7443657075686,-1882.6259222458011,-955.6997121569076,-4603.697089322806,-165.74037182546033
465.66917377279196,3152.5577500836243,1216.7419237773797,1472.486302184658,-253.86230642500004,-592.9872000000001,-564.1374789212501,-421.3089396456767,-189.06961631343356,-54.22580262938093,-1631.0099093946505,-1853.861538012299,-637.4425946539855,-4984.340763096902,0
543.7988709475525,2681.5136633077336,1580.5508327078567,1828.3349456474057,-216.51023062500002,-744.63935,-590.6371958500001,-590.8085364349812,-318.0420063092222,-196.07256682452984,-794.2032471833959,-1711.0570325734986,-1593.503214761357,-2946.9939749798477,0
542.4508267519193,2524.889361299234,1525.3665219658335,2300.6119039941086,-409.0163688000001,-906.0100562499999,-1195.8569242750002,-353.6377936956344,-334.882437859771,-62.491931078981686,-935.5911650501553,-1928.5865674445506,-922.6913724643227,-3824.8978640993478,0
864.7928026408758,3035.897923998716,1418.3401265853402,1577.2123768530353,-638.3640549000002,-1273.4595737500001,-1028.4987466,-787.7452759552127,-546.3371702947267,-77.12297843477502,-658.2826617741765,-2204.655382802094,-1708.32487159991,-4953.138967363774,0
894.2580222357908,3283.957220189516,1736.1329597770623,1913.0860129270504,-287.44575827500006,-767.1364187500001,-586.9506847750002,-526.0154665895822,-229.6407474868474,-357.9729586384103,-249.5326451242992,-1424.734781925,-1347.5958820295475,-7258.316470469193,0
476.5280346133512,3555.52488060289,2379.298671164897,1654.2827805985007,-571.6983967500001,-708.0979587500001,-644.8502580000002,-512.6133273515932,-273.51942747133313,-359.3451359610439,-192.16388148442923,-1857.087617347296,-1010.2376327688454,-4221.704043426989,0
552.2236194026095,2794.586017716015,1466.64480405723,1499.09478260024,-393.115746075,-930.644975,-964.5499535750001,-436.0468966058811,-73.23661531337557,-370.37215131281147,-481.0337574210963,-1672.0130610406584,-1359.7672343526121,-4721.051719318081,0
710.7866778129778,3201.57457701811,1731.596550452907,1188.0472975510006,-356.18694429500005,-960.0368212500001,-838.6116521250002,-492.4883175574474,-353.5967801759937,-36.45362646273932,-356.2602746625,-1714.3128443615906,-1420.8072798296334,-4655.1145742792,-303.97797452704515
809.1514281309263,2631.5373248034443,1910.6651562430177,1583.3675496803455,-238.83422225,-908.2824725000002,-1050.3796500112503,-1098.7457198199293,-299.4404838775701,-170.0011976944891,-588.1316756987751,-1098.5817284000002,-1137.1727445138013,-4089.247699083482,-246.0774079504651
788.5482450204784,2091.3709764894124,760.3842127348291,1162.8119253893356,-424.3693343500001,-585.67795,-662.5277319375001,-552.9294367483619,-198.22522511679367,-351.8064268150081,-389.63328375690196,-876.0658335000003,-896.9428438734864,-4534.262509772985,0
781.012779762288,2829.4202428601193,1842.9541868610631,1245.2501900073303,-196.98950115000002,-646.1068575,-458.3654926500001,-555.6654889549617,-280.85409582067757,-19.838708279041807,-101.76843432983509,-949.8842273060087,-416.43869037771015,-3663.550783991161,0
680.1884266579445,2684.0414249867417,2011.0648506109899,2601.468362483381,-354.837436575,-972.4488150000001,-443.01823930000023,-499.25304813179594,-406.53682308465545,-242.11490228880606,-171.36600000000004,-1841.4496117188396,-758.9109976287453,-5976.400817744427,0
504.08118576568745,2146.167731334881,919.9024406338342,2374.078765205713,-420.92698412375006,-861.0731675000001,-959.1347879750002,-468.44356603570645,-228.39147364306487,-62.49193107898169,-550.3321680777823,-2124.7535478638883,-762.8797315190905,-5417.568225221857,0
426.9931266286548,1958.535123874959,559.547546870411,1852.8455800492275,-539.8284620950001,-730.6884,-617.5637926250001,-484.49096549969494,-603.2733760660167,-41.6612873859878,-476.8973594746428,-1751.8299914375002,-1123.2943766812414,-2960.3954381914855,0
596.1331299490448,1595.454204078508,852.3247420107944,1136.1229408542004,-271.90853857375004,-476.31805,-1013.3817663125003,-406.0215126705478,-421.6484962819965,-127.62902326183563,-358.8434792172685,-1994.153247330468,-892.251049033654,-5052.445074432518,0
641.245074194466,2084.4253718866717,990.6029615077748,1049.467367158932,-404.35756092500003,-878.64388625,-744.4060497250001,-244.47866593184511,-286.177268179262,-168.19918169247615,-186.78221388450007,-1661.1421128128281,-290.8257892593173,-6117.5194538360165,0
811.6706972010157,1970.8818832808458,904.8232351601123,1640.084344134373,-657.1400957525001,-1028.5646312500003,-859.6443295375003,-729.8712557585995,-185.5611930737359,-335.720540852085,-187.56733529217763,-1837.0883790796818,-968.7621232527829,-6772.356155945837,-151.98898726352257
1050.7766336351597,1755.8280807846431,1454.5643773972838,1386.9273479342846,-373.5688273725001,-1297.0940125000002,-1047.7934871625002,-824.2857135680607,-126.71599230437513,-588.8938697807669,-415.9940148251777,-1702.9845541616598,-1880.0278300231216,-9643.7581145275,0
812.059050030844,1532.2390995666972,844.3832015515152,1481.5272070923093,-297.23861115000005,-953.1008500000003,-564.6648934875002,-382.54279476729283,-132.0818160827363,-49.646367468302124,-790.7638210010105,-1824.7616893726326,-444.9184543460666,-5926.4500615902625,0
543.094666312077,1347.4062101962284,1036.0469762044647,1374.6937566183872,-244.03232425000004,-839.4988387500002,-884.2717658125001,-341.04413586047497,-119.47900946484188,-91.65483224917315,-416.8127624967364,-1526.1593842650848,-1164.8796341259958,-3528.1089974486094,0
494.39072173223593,2194.1844368696516,734.7125918520703,1217.4148494734854,-271.08951571250003,-558.7076625000002,-989.4765663250004,-130.6841796672172,-359.92294882545644,-168.62902037185535,-171.77085217500004,-1330.590376815827,-650.5184328500474,-5309.0020937251265,0
416.4131525138241,2054.7658623147286,1334.431777004405,1159.2619300821718,-219.50842160000008,-632.57185875,-731.3538869325002,-491.90764823210225,-562.5447098098791,-86.7943487208079,-105.03307750000002,-1875.7107304352603,-1050.5891235251675,-5674.086869721568,-137.85849184900005
822.3849263178001,1565.7502171386284,1127.0548415282785,1221.2140211837673,-644.9730703000001,-883.6488212500002,-800.3756133750002,-419.39566449826583,-391.41620684768395,-200.45361490281826,-347.54621359900017,-1480.5296443205327,-555.1492627672579,-3883.5220830655308,0
410.15178055205973,2880.1091840766094,1184.0654663180026,1888.6706491948094,-334.01518280000005,-578.89450125,-533.4077350875001,-576.5645143808306,-369.5539145814893,-402.7257780645489,-479.1039287582589,-1438.7531614648196,-760.7336459584797,-4750.397899258757,-63.477695298012556
628.374705090477,2193.7323431715163,1006.1758424814337,1366.5136697474277,-230.35945952500003,-824.6790175000001,-373.7888743875001,-367.05508679257093,-286.9202283947274,-159.75119841698415,-709.2407492231127,-1648.4333661225573,-1046.90036194216,-4783.5147292906595,0
691.5566584547876,2292.4763112991764,1217.4560660936138,2748.566235584001,-316.24881275000007,-913.2912100000002,-917.3039903625003,-655.9219860639599,-367.64629543566934,-46.290319317764215,-616.5652696925147,-2038.0982737408865,-580.4611333047445,-5387.775777828226,0
656.8516752941389,2946.7408975116978,1025.1720593755629,1283.0124907348454,-352.6262444250001,-1006.33648375,-894.1406623500001,-432.9544154512617,-250.6802801070266,-134.40724859050823,-607.5842476182712,-2136.5525782417267,-1046.6587858654138,-4244.581895419727,0
732.1335913712949,1808.7985946113138,1108.56340147237,1562.9786220705155,-390.90005509750006,-787.5104250000002,-656.6066796250001,-581.1844065398958,-236.66172152299535,-271.1290131469047,-206.05234129122505,-1307.628628816581,-763.5304034617969,-6732.631038349839,0
823.3781669793765,1466.4440945391923,672.5422745859978,1499.514217821913,-400.5323237500001,-679.8460175000001,-401.9889347500001,-412.9022050027638,-294.26727941432955,-508.102383540059,-318.71963831899575,-1208.4042190396672,-377.6262226725301,-5813.548878970101,0
744.4408249710337,1522.6155195247381,1305.0842589787703,1611.5290918142753,-384.0283499000001,-536.4144500000001,-1002.7785109875002,-579.3753551288813,-685.0698561581289,-289.31449573602634,-446.4560598091377,-1111.3926318669678,-1301.7990850006342,-6757.25013064867,0
1006.842631268445,2275.5125284029646,1223.5670412071859,2048.3346723555637,-475.29216930000007,-1005.6790737500002,-1035.7018308000002,-461.99968331375953,-316.25339838310174,-158.86506944718695,-384.0911449646211,-1735.9148770443014,-1142.095303535149,-2770.8901737839406,0
776.8775988129702,4832.190046950487,1690.900562649042,1617.1340346195889,-505.02912055000013,-949.4143262500002,-579.0164389750001,-425.0778785069587,-80.11587656768475,-1061.3708929287359,-382.41091226194646,-1758.9369889323277,-721.071492741038,-5710.880539280809,0
619.0219645099662,1809.4528038113845,476.62257427673205,508.86894390951136,-853.5097837500003,-532.4813975000001,-447.00821100000013,-371.54071185059433,-165.10227010342038,-66.12902759680603,-242.7330572515127,-666.1367713000002,-872.0607669969068,-1515.6249809708804,0
267.20700106920515,2561.6255360821388,962.4805758509622,1415.8105820187554,-377.33222298000004,-812.7207887500002,-1007.5235482,-296.8837597040899,-465.8085380517834,-46.290319317764215,-470.68693939410014,-1068.6378761825001,-584.5836324359983,-3226.190839996754,0
714.271130424027,2717.0226290352116,1106.0684389776864,1423.8095914285495,-87.71797125000002,-950.4095250000001,-1161.4280668250003,-430.5634708581972,-111.71920276998112,-138.87095795329265,-345.82672421321155,-1276.5231695867826,-319.4374992187569,-3971.914586198281,0
780.3923279101169,1356.112344376883,750.5294283838343,1447.4176653638003,-349.4090736000001,-1047.62487375,-2121.8530979750003,-308.35434396701385,-279.366799537496,0,-378.53993978277697,-1282.5539498720268,-761.1167334983293,-5518.675089962252,-68.92924592450002
804.2061285962776,2281.6415629246376,1488.9413704851079,1531.4201109972607,-497.20773862500016,-1610.04757875,-2887.2711183875,-454.8103436727303,-236.7704138508135,-49.646367468302124,-266.08344245301015,-1118.4091442234921,-722.7616989554468,-4298.5264386451745,0
776.93823582397,1802.7176801315543,1172.667132993254,1556.142618180137,-237.74050930000004,-793.3628950000001,-1070.1431836875004,-373.90544036003234,-323.19457298869975,-253.75939743575864,-459.3234977840351,-1328.4844782607513,-1011.7699829282438,-3188.362654893917,0
376.0712931106251,1876.0749494091172,694.6756000564758,1159.3036929331654,-202.78167195000003,-635.9174250000001,-750.3046102500003,-600.7448049881402,-413.66373774411977,-246.33062779810243,-358.6254233639314,-1662.8805310967714,-1117.9491800372157,-3928.1761740408706,0
703.4745249564671,2333.560773334268,1451.010579036119,1608.9709440291504,-201.51927575000002,-900.0492150000001,-986.8453484987504,-603.7245751104365,-462.8366971899217,-329.3225574320941,-711.7015583331871,-1522.961154223703,-828.2605140524254,-3123.6436178540675,0
955.0274871699547,2912.509966205369,1419.2649862369951,2278.289763041938,-392.02971405000005,-698.3291250000001,-966.0157754975002,-725.34877249351,-392.9846784136664,-454.1906937917629,-1065.052239485712,-1449.884659263631,-1328.9519325860726,-6490.79577414076,0
662.6174768561766,2793.706092017214,1326.496334770413,1450.2626394976526,-412.21877092500006,-603.550545,-1072.33388379,-1002.800098270693,-459.6785659332935,-368.52053854010074,-578.4855306911973,-2170.9308641489665,-979.2486344760961,-4165.494111120325,-110.28679347920004
666.3125677169184,2673.9827640351386,883.7575093207251,1457.7128572466854,-371.0238125750001,-466.6782900000001,-749.0050133475,-592.2462451806883,-221.5122123887557,-201.69353417025837,-557.6371302055852,-1059.5020947414089,-898.7419263611233,-4308.159908010647,0
479.62120993142725,2493.536400344691,2767.603153157669,2167.181643586181,-160.50996390000003,-367.77420875000007,-728.9242026625002,-436.8454015670544,-270.2861746818078,-267.16127149109633,-362.20923107200014,-1127.2079317910884,-2439.3635952705636,-6045.903249251748,0
1063.3494394831985,2814.2486697335494,1933.6479949322852,1805.0733688373823,-345.7109123000001,-740.0060037500001,-559.9569696500001,-616.2635936323226,-209.70740007636113,-1147.7354029701642,-281.89219070609636,-1700.3067620309032,-2320.034888924866,-5703.286799657093,0
546.7146977869004,3381.1573346287923,2332.918436507235,2336.785504073378,-532.6119185237501,-859.9755125000001,-1018.7648007875003,-499.75607572067247,-244.7524206841884,-499.8089768665749,-239.71119583367764,-2711.4339603450308,-2579.826364789875,-5219.0715586888355,-124.07264266410004
675.5490930413158,2741.2731468282695,1956.859302298592,3464.7422573172503,-213.90189730000003,-654.39166,-631.7960959375002,-393.51342141904786,-77.04772604826285,-473.4838375931312,-431.26363815312175,-1392.6391411434793,-892.1565322504904,-9172.889246183297,0
290.5913407879076,2097.860577300751,1461.6881102617729,1465.018803531173,-176.73546800000003,-526.5843537500001,-509.19371928750013,-159.77217423292132,-82.33925380507748,-424.2177120335107,-751.9924631780352,-1285.3051108795216,-1163.3947970217168,-3924.6752167986742,0
484.40687609302404,3238.648677103163,2181.81474839016,2046.4951666274544,-218.38665262375002,-598.23972,-725.2698227125001,-128.2451075904061,-477.12010733224395,-281.9105244837189,-734.5459501626417,-1903.1328937435271,-695.1809312378689,-3181.4544612642876,0
707.3119655263117,4043.7819756169906,1851.8951382324121,2600.3179816685506,-499.55616685000007,-720.6667000000001,-1078.6761394500002,-783.3604061237799,-341.52780423143366,-648.7753574953649,-599.5627941638336,-1800.4832979250004,-1002.7243449630748,-6410.4794512204535,0
910.4160790881256,2817.242625516204,5095.507342032799,3268.5870697594555,-605.3064096500002,-933.585575,-1290.0989419500002,-445.67251117888526,-155.19613389721516,-421.35763158994894,-501.0907449747805,-2090.2442172725023,-1409.8088064438618,-7574.255411242999,0
374.9783871688242,2630.8830210319015,1291.4887811801698,1391.4762727133455,-400.86648745,-427.9506725,-601.3361464500001,-319.0089373489312,-97.1626859558629,-271.1290131469047,-606.3739277027252,-767.7980521844697,-712.815377786043,-3948.2992946105746,0
517.5442894111948,2873.090351942362,1106.603243581447,762.6227339217503,-208.1106547325,-710.5647250000001,-417.5696742750001,-401.51810847133686,-153.0635629083793,-329.81852513907006,-504.355998078836,-1626.3285531670913,-1390.2366121760842,-3269.161995696742,0
832.026884965664,3040.156966036132,1603.1048865995015,1931.9093780329856,-362.9110605250001,-973.0536237500003,-616.3035385000002,-664.4740428638391,-329.9458799836787,-258.89514304149554,-861.9579808209088,-1397.48373219,-1403.1568916394808,-4373.78633225314,0
1006.5672866213392,4288.195090109316,1166.30881366088,1907.2286013057878,-379.823456675,-1580.1373250000004,-969.86729775,-896.2012573651234,-722.7902214677573,-121.16491081424783,-1208.3419347414194,-1856.8532393358678,-626.602635639089,-2395.459924387648,0
920.8318677074208,3713.1305156810135,1538.6452463360433,1101.5579963798152,-373.5124039075001,-1327.0116600000001,-776.8381362625001,-854.7220818595011,-657.4922736418544,-193.7580508586416,-718.2960595892254,-1973.5345357831238,-1060.4684951739032,-4357.146275218466,0
